"id","date","user_id","text","cluster"
4737,"2024-07-11",1057,"Добрый день !
Есть бухгалтеры у кого более 20 компаний в работе ?
По сотрудничеству интересно переговорить",2
4740,"2024-07-11",47,"У вас в ЛК Всё! имущество числится на фл. А вот вы самостоятельно могли поставить его на бухгалтерский/налоговый учёт у ИП. В налоговой ваше имущество не на ИПа на фл. Поэтому я и спрашиваю у вас- у вас в бухгалтерии на балансе ИП эта машина? 
Если дато непонятно почему ваш бухгалтер не отразил операции по ее выбытию в учёте ИП и не посчитал с этого налог. Смею только предположитьчто она это оставила 'на авось прокатит' ТК снятие имущества в ЛК  происходит по фл и чаще всего налоговая ждёт от фл отчётность по таким сделкам.",3
4749,"2024-07-11",1066,"Коллеги добрый день! Я начинающий бухгалтер и меня сразу кинули на бухгалтера в единственном лице🫣Подскажите пожалуйста ООО была создана в начале июне (ОСНО НДС) никаких оборотов не было. Какие отчёты нужно сдавать?",2
4764,"2024-07-12",437,"Легко формируется и налоговая принимает",0
4778,"2024-07-13",1070,"Извините а вы бухгалтер ? И собираетесь декларацию по НДС сдавать ?",2
4790,"2024-07-14",857,"Здравствуйте. Подскажите пожалуйста ИП на УСН доходы льготная ставка 1% имеет же право уменьшить налог на страховые взносы и на фиксы и за работников и на 1% с превышения дохода?",4
4792,"2024-07-14",857,"Ну просто льготная ставка не лишает ИП права уменьшить налог на страховые взносы.",4
4798,"2024-07-14",16,"Добрый день!
Скажите пожалуйста приобрели автомобиль в феврале этого года в апреле перевелись в другую налоговую. В конце апреля сдали уведомление в новую налоговую. Сегодня звонили с налоговой говорят нужно к ним сдавать так ли это?",2
4847,"2024-07-15",1075,"Добрый день!
Может сможете подсказать с какой базы считать НДФЛ для дохода от подаренных акций (код дохода 2721)? С базы по трудовым доходам или нужна отдельная база - налоговая база по доходам по операциям с ценными (п.2.1 ст210 НК РФ)",1
4860,"2024-07-16",35,"Коллеги добрый день подскажите пожалуйста. Ип на усн доходы заплатили в пфр 1% свыше 300 000 за 23 год и за 24 год. Можно уменьшить налог по усн на эти две суммы в 24 году?",4
4870,"2024-07-16",1057,"Добрый день !
Есть бухгалтеры у кого более 20 компаний в работе ?
По сотрудничеству интересно переговорить",2
4878,"2024-07-17",811,"Добрый вечер подскажите пожалуйста кто нибудь сталкивался с требованием от налоговой что только один кассир отражен в ККТ. Как отвечали на него?",3
4882,"2024-07-17",1076,"Добавлю сюда кусочек из того обзора … «Если оĸончание отчетного периода соответствующего авансового платежа наступило до принятия заявления о признании должниĸа банĸротом то таĸой авансовый платеж не является теĸущим. При этом оĸончание налогового периода после принятия судом заявления о признании должниĸа банĸротом влечет за собой ĸвалифиĸацию требования об уплате налога исчисленного по итогам налогового периода в ĸачестве теĸущего за исĸлючением авансовых платежей исчисленных за периоды предшествующие возбуждению дела о банĸротстве. Таĸим образом в этом случае налоговый орган имеет право на удовлетворение своих требований в режиме теĸущих платежей в размере определяемом ĸаĸ разница между суммой налога и суммой авансовых платежей требования об уплате ĸоторых не являются теĸущими..» тут речь совсем о другом. Спорный вопрос был в дате окончания периода НДС по-моему а не в формулировке которую они выдернули отсюда и пытаются перебить закон. А еще мне кажется что просто сократили фразу и «принятие судом заявления» на самом деле означает «признание обоснованным заявления»",2
4896,"2024-07-18",779,"Добрый день. Если вы в 2023 году не уменьшали налог за 2023 год  на эти страховые взносы потому что с 2023 года не по факту уплаты уменьшение то можно за 2024 год налог уменьшить и на взносы 2023 и на взносы 2024 года",4
4899,"2024-07-18",1076,"Я с арбитражными работала лет 10 но не плотно изредка фоном вела никогда не вникала в их дела  и не припомню чтоб были споры на эту тему с налоговой. Всегда для меня была важнее дата введения банкротства с этой даты отсчитывала вознаграждение эту дату и номер определения/решения указывала в обращениях в налоговую и т д. т. к. в шапке всех писем у арбитражных дата и номер решения когда их назначили ну и еще от этой даты отталкивалась при оформлении работников. Дата подачи заявления как-то не попадалась не помню Уверена была что в момент введения процедуры банкротства прекращается начисление пеней и в этот же момент задолженность делится на текущую и реестровую потому что все шло ровно по начислениям и пеням. Может так везло а может налоговые тоже не так как в этот раз дату определяли. Ну и когда я работала еще не было ЕНС. Насчет обоснованности немного поспорю. В первом определении написано что заявление будет проверено на обоснованность а во втором что оно признано обоснованным. Все точно как в ст 213.11. Поэтому я была уверена",3
4907,"2024-07-18",736,"А с каких сумм считать НДС? По р/с приходила оплата от физ.лиц за услуги",2
4922,"2024-07-18",61,"Нет расходы на покупку мебели в дом или квартиру учредителя при расчете налога на прибыль учитывать нельзя. Все расходы организации признаваемые в налоговой базе должны одновременно быть экономически обоснованны документально подтверждены и связаны с деятельностью направленной на получение дохода. Такой порядок предусмотрен пунктом 1 статьи 252 НК. В такой ситуации организация не сможет подтвердить обоснованность расходов использование мебели в интересах именно организации а не в личных интересах учредителя.

Принять к вычету входной НДС можно только при соблюдении всех условий для вычета при наличии счета-фактуры и в том случае если организация передаст это имущество в собственность учредителя оформит выдачу подарка. Со стоимости безвозмездно переданного имущества нужно начислять НДС поскольку ее приравнивают к реализации (п. 1 ст. 39 подп. 1 п. 1 ст. 146 п. 1 ст. 167 НК). Поэтому в этом случае входной НДС который поставщик предъявил при покупке имущества можно принять к вычету так как используете покупку в деятельности облагаемой НДС (подп. 1 п. 2 ст. 171 НК).",3
4925,"2024-07-19",679,"Всем здравствуйте. Такой вопрос
При формировании сведения об уплате налогов (страховые взносы за работников) в регистры подтягиваются прочие расчеты/расходы при усн строка расчетный документ заработная плата за 2023 год а должна за 2024 например январь и далее. Как с этим быть??",4
4926,"2024-07-19",1088,"Добрый вечер! Может кто-то в курсе налоговая ответила или какие-то объяснения к закону есть. Обязан ли ИП из РФ применяющий упрощенную систему налогообложения с объектом ""доходы""  при продаже товара через ЭТП покупателю-физлицу из Беларуси с 01.07.24 применять ст. 174.3 НК РФ т.е. уплачивать НДС при торговле через ЭТП в Беларуси Казахстана Армении. Или это положение относится только к ИП на ОСНО?",3
4928,"2024-07-19",61,"Добрый день! Нет оснований для вычета нет. По расходам которые не учитываются при расчете налога на прибыль входной НДС к вычету принять нельзя.",2
4931,"2024-07-19",834,"Конечно при наличие счёт-фактуры с НДС и оплаты с НДС приняла бы и для прибыли и НДС. Объективная причина.вполне конкретный расход экономически обоснован если деятельность реально ведётся доходы идут я не вижу причин придраться сейчас все подряд работают без офиса. Я уже 14 лет директор  фирма по моему домашнему адресу оказываю бух и транспортные услуги офиса нет не покупаю технику офисную мебельофисную канцелярию даже мойку уборку  квартиры оплачивала как разовые услуги т.к они вполне обоснованы в договоре прописан юр.адрес фирмы",2
4935,"2024-07-19",10,"Здравствуйте. подскажите  пожалуйста Уменьшают ли взносы по страхованию от несчастных случаев  налог по УСН?",4
4942,"2024-07-20",779,"Добрый день. Вам необходимо сдать НДС и 3-НДФЛ пересчитать налоги и оплатить.",2
4954,"2024-07-21",10,"Здравствуйте. подскажите пожалуйста оплаченные алименты уменьшают налог усн?",4
4955,"2024-07-21",779,"Добрый день.
В состав расходов при УСН попадают суммы причитающиеся сотруднику за выполняемую им работу или исполнение аналогичных обязанностей в соответствии с законодательством РФ. В состав этих сумм попадают в том числе (п. 2 ст. 346.16 НК):
 • вознаграждения за выполнение рабочих обязанностей;
 • мотивирующие выплаты (перечислены в ст. 255 НК РФ).
На такие зарплатные издержки организации полностью можно уменьшить налоговую базу при УСН.
Удерживаемые алименты - это часть заработка сотрудника. Соответственно они будут уменьшать доходы по УСН не как самостоятельный расход а в составе расходов на оплату труда (см. письмо Минфина РФ от 25.06.2009 № 03-11-09/225). ",4
4957,"2024-07-21",811,"Добрый вечер подскажите пожалуйста. Пришло требование что с бизнес карты ООО были различные покупки не относящиеся к деятельности. Директор с бизнес карты покупает абсолютно всё еда магазины поездка на такси. Как лучше отписаться налоговой по требованию по этим покупкам?",1
4964,"2024-07-22",964,"За 6 месяцев сумму налога удержанная по факту",3
4969,"2024-07-22",465,"Всем доброго дня! Очень нужен совет знающего бухгалтера. У меня ИП УСН 6% поменял прописку и перешел в фнс где льготный регион Калмыкия с 12.07.2024г Вопрос Уведомление за 2-й квартал подаю в новую ФнС но расчёт делаю усн6% и октмо старой налоговой т к в период с 01.01 по 30.06.24 он еще находился по старому месту прописки или. ? Просто внесла изменения в прописке в 1С ( что с 12.07.24 другая прописка) и программа все пересчитала начиная с января по июнь по ставке 1%",3
4978,"2024-07-22",1057,"Добрый день !
Есть бухгалтеры у кого более 10-20 компаний в работе ?
По сотрудничеству интересно переговорить",2
4979,"2024-07-22",226,"Здравствуйте! На 1 %   за 2024 год можно  уменьшать налог за полугодие 2024

Или как говорили отменили это право?",4
4991,"2024-07-23",1099,"Здравствуйте коллеги! Скажите пожалуйста есть ли у кого-нибудь шаблон налоговой политики?",1
4997,"2024-07-23",458,"Под все) больше надо понимать будет ли продажа запчастей или только услуги.",1
5003,"2024-07-23",628,"здравствуйте кто может помочь пожалуйста

сейчас руководитель говорит что расходы на покупку ОС нужно учесть полностью в конце года а не равными долями  чтобы в полугодии был налог больше

насколько это правомерно и какие штрафы? или можно ли показать в авансовом платеже за полугодие (есхн) больше чем рассчитано а после сделать корректировку",1
5009,"2024-07-23",200,"Коллеги добрый вечер. В течение 2-го квартала уплачена сумма по авансом больше и налог на прибыль за полугодие к уменьшению. Нужно ли за 3-й квартал начислять и уплачивать авансы?",0
5010,"2024-07-24",86,"Коллеги поясните как лучше поступить... подошел человек.. ранее отчитывался 3-НДФЛ и платил налог как физ лицо. Пришло требование (после блокировки счета) сдать декларацию УСН получается то что он оплатил в декларации как авансовый платеж не поставить. Есть ли возможность через ЛК ИП подать заявление о зачете и смене КБК  налогового платежа для отражения в декларации. Ранее налоговая принимала  а тут... хотя статус ИП уже давно . Все выявилось при смене налоговой ..",3
5027,"2024-07-24",1106,"Добрый день! Помогите разобраться🙈
 Я ИП на усн 6% ситуация такая страх.взносы еще не оплачивала налог за полугодие меньше суммы страх .взносов я правильно понимаю что налог пока не надо оплачивать и никаких уведомлений подавать не надо?",1
5032,"2024-07-24",15,"По сути да можно не платить по году выравните если налог по УСН меньше страховых взносов 49500 но страховые взносы обязаны оплатить",4
5046,"2024-07-24",86,"Коллеги вечерок всем добрый.  Подскажите на УСН доходы - расходы страховые оплачены в 2024 (январь )за 2023  можно ли их отразить в расходах за 2023 год или налоговая попросить корректировку и отразить в 2024 году.",4
5057,"2024-07-25",1111,"Добрый день. подскажите пож. если ИП взял патент на 15 человек на монтажные сварочные работы. по патенту лимит сотрудников достигнут. Если ИП еще хочет принять сотрудников могу ли я их принять и проводить по деят-ти по УСН? (оквэд есть). 
но по факту они же все трудятся по деят-ти по патенту и доходы на расч.счет поступают только по деят-ти по патенту....
Хотя у него сейчас налоговые каникулы. И налог по патенту и УСН не платим. 
запуталась с возможностью приема большего кол-ва сотрудников",3
5065,"2024-07-25",739,"Здравствуйте как считать налог?
 Мы ж за 2 квартал что посчитали отнимаем то что платили в 1 кв? Усн 15 %
А за треттй квартал будем отнимать что платили во втором? Верно?",1
5068,"2024-07-25",296,"Налог за полугодие минус налог первого квартала - сейчас. Налог за девять месяцев минус налог за полугодие (или налог первого и второго квартала) - в октябре.",4
5069,"2024-07-25",1057,"Добрый день !
Есть бухгалтеры у кого более 10-20 компаний в работе ?
По сотрудничеству интересно переговорить",2
5070,"2024-07-25",564,"п. 2.2 ст. 346.25 НК):
2.2. Организации и индивидуальные предприниматели которые до перехода на упрощенную систему налогообложения с объектом налогообложения в виде доходов уменьшенных на величину расходов применяли систему налогообложения в виде единого налога на вмененный доход для отдельных видов деятельности или патентную систему налогообложения при определении налоговой базы по налогу уплачиваемому в связи с применением упрощенной системы налогообложения вправе учесть произведенные до перехода на упрощенную систему налогообложения расходы по оплате стоимости товаров приобретенных для дальнейшей реализации которые учитываются по мере реализации указанных товаров в соответствии с подпунктом 2 пункта 2 статьи 346.17 настоящего Кодекса",3
5073,"2024-07-26",701,"Считаете налог за 1 месяц и платите аванс. Если бы сделка была зарегистрирована после 15 числа то налог только с июля считался бы.",0
5075,"2024-07-26",701,"И надо отразить налог на имущество в уведомлении с периодом 2 кв 24г",1
5076,"2024-07-26",14,"Добрый вечер кто подскажет как можно получить архивный файл от налоговой который они отправляют при регистрации фирмы? Письмо на электронную почту от налоговой случайно удалили .",3
5087,"2024-07-26",847,"Подскажите пожалуйста ИП по ТКС получил уведомление о вызове в ФНС. Сам ИП находится в армии как можно получить акт налоговой проверки минуя явку? 
Если же явки не избежать то нужна ли нотариальная доверенность другому человеку для того чтобы забрать акт ?",3
5091,"2024-07-26",767,"Здравствуйте. Подскажите пожалуйста НДСная компания-поставщик оказывает услуги безНДСной компании-покупателю. Что в договоре прописывать - с НДС?",1
5098,"2024-07-26",1109,"Добрый день. 
В данной ситуации думаю можно зачесть как личные средства. При наличии вопросов от налоговой дать пояснения.",3
5111,"2024-07-27",1122,"Добрый вечер! Уважаемые участники очень прошу помочь разобраться. Сдала декларацию впервые сейчас понимаю что допустила ошибки. ООО возникло путём реорганизации в форме выделения 29.02.24. В первом квартале был убыток сейчас прибыль и появилась обязанность уплачивать ежемесячные авансовые платежи но я не отразила их в декларации. Не могу понять что должна была отразить если у фирмы впервые появилась обязанность платить налог. Сумму налога разделить на 3? Второй вопрос: если у фирмы есть ОП в том же регионе в декларации обособка в любом случае будет отдельно? Для нее тоже указать авансовые платежи или достаточно указать одну сумму? И наконец: сейчас статус отчёта: «отправлен но еще не считается сданным». Стоит ли сейчас делать корректировку или подождать когда отчет будет сдан?",2
5114,"2024-07-28",194,"Страховые взносы по начислению вы же весь отпуск выплатили а не июльский кусочек. Разделение суммы отпускных на разные периоды актуально только в целях исчисления налога на прибыль ни для чего больше. И касается только самих отпускных а не взносов",3
5122,"2024-07-29",14,"Всем привет  подскажите пожалуйста если заключен договор на оказание юрид услуг на год  но за один месяц не было от заказчика запросов на консультацию  нужно ли платить за этот месяц ?",3
5137,"2024-07-29",72,"Здравствуйте. Подскажите какие будут налоговые риски ( будут ли вопросы у налоговой) при продажи коммерческой недвижимости (продает ООО) ниже кадастровой стоимости на 20% или 2вариант ниже рыночной стоимости но выше кадастровой",1
5138,"2024-07-29",1117,"Налог считается с прироста между покупной и продажной ценой",0
5162,"2024-07-30",1133,"Здравствуйте. Обратилась к специалисту по восстановлению учета ответила что для оценки стоимости услуги ей нужно посмотреть все банковские выписки за этот год. Это нормально?",1
5171,"2024-07-30",1138,"Добрый день. Подскажите пожалуйста при заполнении книги учёта доходы и расходы по ИП на ОСНО в таблице номер 1-1 нужно заполнять расходы на услуги банка оплата налога или только закупленный материал?",3
5175,"2024-07-30",1103,"Добрый вечер! Отчёт в ЦБ 2-транспорт  раздел 1 какие данные вносить? Сумму перевозки брать из инвойса? Организация оказывает экспедиционные услуги.",1
5176,"2024-07-31",14,"Всем привет  купили фирму в середине июня  на ОСНО . За второй квартал кто должен платить налоги сдавать ндс и прибыль ? Может кто сталкивался ?",2
5183,"2024-07-31",14,"Директора еще не сменили  не отправили в налоговую инфа",1
5196,"2024-07-31",664,"Добрый день скиньте пожалуйста договор на аутсорс бухгалтерских услуг с приложением услуг и цен. Можно в личку за плату.",2
5198,"2024-07-31",555,"Была у меня такая ситуация. Писала письмо в свободной форме потом налоговая прислала патент с исправлениями",2
5208,"2024-08-01",1133,"Заходил кто-нибудь на сайт налоговой?
Посмотрела выписку из личного кабинета и показывает что у меня долг. А в выписке какие странные вычеты от 23 и 24 июля. 
Может с сайтом что-то не то? Ни у кого такого не было?",1
5238,"2024-08-05",100,"Добрый день! Подскажите пожалуйста у кого есть обособленные подразделения как вы отчитываетесь и платите налоги? На УСН",3
5245,"2024-08-05",1149,"Коллеги добрый день! есть уже у кого понимание по фз-176 (Ндс для упрощенцев)?Вопрос один если подходим по параметрамно только Розница....и ничего более.Как будет ""проходить начисление"" налога?",2
5254,"2024-08-06",1152,"Доброе утро!
Как только выручка достигнет 24млн. Приложение перестанет выбивать чеки. 
Все последующие суммы будут облагаться по ОСНО с НДС 
Но! Можно сняться с нпд в связи с утратой права и отправить в налоговую уведомление о переходе на УСН в связи с утратой права применения нпд и далее работать по УСН со всеми вытекающими из этого последствиями (взносы отчетность и тд)",2
5257,"2024-08-06",1152,"Даа.
Та упрощенка уже не действует 
Есть нюанс из опыта. Т.к ИП может менять СНО только 1раз в год бывало что налоговая не переводила на УсН с НПД но в связи с утратой права если уведомление подано они не могут отказывать",1
5299,"2024-08-06",118,"Добрый день! Подскажите организация зарегистрирована в херсонской области Усн доходы. Если оказывает услуги не только в своей области ставка по налогу меняется или нет?",3
5328,"2024-08-07",1163,"А вычеты как получить? Мне в налоговой сказали что все доходы и до ип и во время ип надо внести в 1 декларацию. Как?",3
5343,"2024-08-08",545,"Добрый день за какой год? Вычет сейчас можно получить за 21 22 и 23 года. Берете из ЛК ФНС или из ГосУслуг качаете 2-НДФЛ с прошлого места работы и можете внести данные от туда если не было вычетов можно доход одной суммой забить с кодом 2000 (заработная плата). И обязательно указать что налог уплачен. 
И доходы по ИП. 
И потом выбираете вычеты которые Вам нужны.",4
5347,"2024-08-08",1165,"не возмутится ли налоговая",1
5349,"2024-08-08",1166,"Налоговая прекрасно знаетчто не имеет права диктовать условия сделки",1
5362,"2024-08-09",146,"Добрый день помогите пришло вот такое требование из налоговой что написать в ответ ?",1
5376,"2024-08-11",1172,"Здравствуйте. Подскажите пожалуйста если оказывают услуги по бурению щебня достаточно ли только договора и акта на оказание услуг. Или ещё что то требуется дополнительно? Может доп.документы на экологию ? Кто то может работает с производством.",3
5403,"2024-08-12",1178,"Добрый день. Какой налог платить при превышении усн (19935) (доходы-расходы)  в 2024 году в Санкт-Петербурге?  20 %? или есть льгота для региона?",4
5407,"2024-08-12",1179,"Потом было требование почему налог уменьшился к уплате написала пояснение и всё",1
5419,"2024-08-13",390,"Через з/п проект дорого налоги на з/п придется платить за сотрудников",3
5421,"2024-08-13",246,"Да потом могут быть вопросы от налоговой ?",2
5423,"2024-08-13",656,"Доброе утро! 🌞 

Девочки подскажите обратилась девушка дизайнер интерьера. Я сейчас просчитываю все системы и вот остановилась на патенте и думаю о договоре с клиентами. 

Есть такие оквэд отдельные как сопровождение и доп услуги связанные с печатанием. 

Я же могу взять патент на дизайнерские услуги в целом а в договоре прописать что будет сопровождение и изготовление макетов?  мы же смотрим не на патент и подбираем к ОКВЭДу а смотрим в целом и как будто эти ОКВЭДы подходят к деятельности дизайнера интерьера 😬


А в квитанции не выделять отдельно дизайнерские услуги и сопровождение а включить все в одну услугу?",2
5450,"2024-08-13",137,"Можно и так но подписывать правильно. У меня так ИП переводили вопросов ни от банков и ни от налоговой не было. А банка кстати именно так советуют ИП переводить деньги как личные средства предпринимателя!",3
5553,"2024-08-20",458,"Так тоже уже сделала но как поняла я его должна уже в бумажном виде делать и придется с новым директором идти в налоговую.",0
5561,"2024-08-20",990,"Добрый день! Подскажите пожалуйста ООО единственный учредитель оформленных сотрудников по трудовому договору нет. Главный бухгалтер до сегодняшнего дня не сдавала отчет по персонифицированным сведениям хотя как мне известно его все равно нужно сдавать. Какие будут штрафы если подать его в этом месяце в первый раз или уже не стоит?",2
5580,"2024-08-22",619,"Уважаемые подскажите. Заключили договор подрядасогласно которому передаем материалыа организация производит услуги монтажа. отписывают нам счета на товар а не на услугиговорят что у них на выходе товар получаетсяне могут выставить услуги. К нам будут вопросы проверяющих?",1
5583,"2024-08-22",619,"ну вот не хотят делать упд на услугитк они проводят это как производство",2
5592,"2024-08-22",1214,"Добрый день. В чате есть бухгалтер по зарплате?",2
5597,"2024-08-22",1199,"С 1 января 2025 года организации и предприниматели применяющие упрощенную систему налогообложения (УСН) являются плательщиками налога на добавленную стоимость (НДС). При доходах до 60 млн рублей включительно за 2024 год компании и предприниматели автоматически освобождаются от НДС при этом у них отсутствует обязанность уведомлять налоговый орган об освобождении.",4
5611,"2024-08-22",1215,"Я знаю что мы не сможет потом эти расходы брать в затраты принять в счет налога на прибыль и ндс?!!",2
5633,"2024-08-23",1217,"Коллеги поделитесь пожалуйста при приеме на работу ведущего бухгалтера/бухгалтера на первичку какие тестовые задания Вы даете? Реальные? Шаблон? Как проверяете фактическую компетенцию?",3
5679,"2024-08-24",1225,"Коллеги нужна помощь. Клиент в 2023 годы был на УСН сейчас перешел на ОСНО. Пришло требование от ИФНС После перехода на основной режим налогообложения необходимо включить в доходы дебиторскую 
задолженность покупателей по оплате реализованных в периоде применения УСН товаров (работ услуг  
имущественных прав) (пп. 1 п. 2 ст. 346.25 НК РФ). Включить в доходы дебиторскую задолженность нужно в 
первом отчетном (налоговом) периоде применения основного режима налогообложения независимо от времени 
погашения задолженности. 
Сумма дебиторской задолженности (неоплаченная выручка) признается внереализационным доходом как доход 
прошлых лет выявленный в отчетном (налоговом) периоде и отражается по строке 101 Приложения N 1 к Листу 
02 декларации по налогу на прибыль. Можете дать рекомендации как правильно ответить?",3
5681,"2024-08-24",743,"Здравствуйте! Всё правильно написала фнс мы тоже в этом году перешла на ОСНО и ""долги"" включили в прочую выручку. Иначе плучится не честно что с них усн не платится тк поступления денег не было и налог на прибыль тоже тк прошлый период",1
5687,"2024-08-26",86,"Коллеги вечер добрый. Подскажите как в 3-НДФЛ предпринимателю в корректирующей проставит сумму налога на возврат.  В колл центре сказали сдать 000 и автоматом вернется . В налоговой на месте не принимаю просят указать сумму налога на возврат.",3
5694,"2024-08-27",486,"Добрый день. Основная или упрощённая система по мимо патента у них? Отчет нужно сдать и за 2023 ти за 2024 ликвидационный. Заплатить налог и страховые взносы за себя. Если есть сотрудники то там всё проверить и уплатить и сдать отчеты.",4
5704,"2024-08-27",1231,"Коллеги ддень помогите пожалуйста.
Ип на усн 6% без работников (на сегодня закрыт) продает хлеб изд принимает по эквайрингу платежи. В выписке есть входящие переводы с карты собств средств перевод собственных средств я в доход не считаю правильно? Только те что пришли по эквайрингу? 
И еще по страховым взносам знаю что даже если не оплачивал фиксы за 23 г мы можем уменьшить сумму налога к уплате а за 2024 год также?",4
5718,"2024-08-27",1234,"аванс будет и налоги ( НДС) на дату договора цессии",2
5742,"2024-08-29",770,"Добрый день. 
Уважаемые бухгалтера подскажите пожалуйста я начинающий бухгалтер на удаленке есть один клиент.  
Где вы находите себе клиентов? 
Если есть возможность напишите подробнее в личку.",2
5760,"2024-08-30",1202,"здравствуйте! отзовитесь кто проходил курсы bacademy налог консультант. тесты тяжелый?",1
5793,"2024-09-01",177,"Налоговая). Вам нужно мчд?",0
5798,"2024-09-02",406,"здравствуйте! Подскажите по таким вопросам: ИП на УСН Д-Р хочет выставить с/ф с НДС какие налоги надо будет заплатить?
1. НДС 20% с продажи без права применения вычета?( товар покупается с НДС)
2.Как по УСН правильно посчитать? Доходом будет вся сумма поступления а расходом только себестоимость товара? Или НДС тоже можно будет к расходу учесть?",2
5814,"2024-09-03",576,"Усн налоговый период год ставка 1%",4
5819,"2024-09-04",324,"Налоговая уже штрафует за несдачу в срок уведомления?",0
5831,"2024-09-05",59,"Коллеги добрый вечер.  
При расчете УСН доходы-расходы за 1 квартал в расходы попадает земельный налог который был оплачен во 2 квартале (уведомление подано во 2 квартале).

Подскажите пожалуйста — как убрать из расхода за 1 квартал этот неоплаченный налог?",4
